"playerid","Made.it.flag","Rk_Avg_AB","Rk_Avg_AB_HR","Rk_Avg_AB_HR_norm","Rk_Avg_AB_norm","Rk_Avg_Age","Rk_Avg_BABIP","Rk_Avg_BABIP_norm","Rk_Avg_Bavg","Rk_Avg_Bavg_norm","Rk_Avg_BB","Rk_Avg_BBpct","Rk_Avg_BBpct_norm","Rk_Avg_BB_norm","Rk_Avg_CS","Rk_Avg_CS_norm","Rk_Avg_Dbl","Rk_Avg_Dbl_norm","Rk_Avg_G","Rk_Avg_GDP","Rk_Avg_GDP_norm","Rk_Avg_G_norm","Rk_Avg_H","Rk_Avg_HBP","Rk_Avg_HBP_norm","Rk_Avg_HR","Rk_Avg_HRpct","Rk_Avg_HRpct_norm","Rk_Avg_HR_norm","Rk_Avg_H_norm","Rk_Avg_IBB","Rk_Avg_IBB_norm","Rk_Avg_ISO","Rk_Avg_ISO_norm","Rk_Avg_K_BB","Rk_Avg_K_BB_norm","Rk_Avg_OBP","Rk_Avg_OBP_norm","Rk_Avg_OPS","Rk_Avg_OPS_norm","Rk_Avg_orgs","Rk_Avg_orgs_norm","Rk_Avg_PA","Rk_Avg_PA_norm","Rk_Avg_R","Rk_Avg_RBI","Rk_Avg_RBI_norm","Rk_Avg_R_norm","Rk_Avg_SB","Rk_Avg_SB_norm","Rk_Avg_SecA","Rk_Avg_SecA_norm","Rk_Avg_SF","Rk_Avg_SF_norm","Rk_Avg_SH","Rk_Avg_SH_norm","Rk_Avg_SLG","Rk_Avg_SLG_norm","Rk_Avg_SO","Rk_Avg_SOpct","Rk_Avg_SOpct_norm","Rk_Avg_SO_norm","Rk_Avg_TB","Rk_Avg_TB_norm","Rk_Avg_teams","Rk_Avg_teams_norm","Rk_Avg_Tpl","Rk_Avg_Tpl_norm","Rk_Avg_wOBA","Rk_Avg_wOBA_norm","Rk_Avg_wRAA","Rk_Avg_wRAA_norm","Rk_Avg_XBH","Rk_Avg_XBHpct","Rk_Avg_XBHpct_norm","Rk_Avg_XBH_norm","Rk_Sum_AB","Rk_Sum_AB_HR","Rk_Sum_BABIP","Rk_Sum_Bavg","Rk_Sum_BB","Rk_Sum_BBpct","Rk_Sum_CS","Rk_Sum_Dbl","Rk_Sum_G","Rk_Sum_GDP","Rk_Sum_H","Rk_Sum_HBP","Rk_Sum_HR","Rk_Sum_HRpct","Rk_Sum_IBB","Rk_Sum_ISO","Rk_Sum_K_BB","Rk_Sum_OBP","Rk_Sum_OPS","Rk_Sum_orgs","Rk_Sum_PA","Rk_Sum_R","Rk_Sum_RBI","Rk_Sum_SB","Rk_Sum_SecA","Rk_Sum_SF","Rk_Sum_SH","Rk_Sum_SLG","Rk_Sum_SO","Rk_Sum_SOpct","Rk_Sum_TB","Rk_Sum_teams","Rk_Sum_Tpl","Rk_Sum_wOBA","Rk_Sum_wRAA","Rk_Sum_XBH","Rk_Sum_XBHpct","Rk_Years","M_Rk_Avg_AB_HR_norm","M_Rk_Avg_AB_norm","M_Rk_Avg_Age","M_Rk_Avg_BABIP_norm","M_Rk_Avg_Bavg_norm","M_Rk_Avg_BBpct_norm","M_Rk_Avg_BB_norm","M_Rk_Avg_CS_norm","M_Rk_Avg_Dbl_norm","M_Rk_Avg_GDP_norm","M_Rk_Avg_G_norm","M_Rk_Avg_HBP_norm","M_Rk_Avg_HRpct_norm","M_Rk_Avg_HR_norm","M_Rk_Avg_H_norm","M_Rk_Avg_IBB_norm","M_Rk_Avg_ISO_norm","M_Rk_Avg_K_BB_norm","M_Rk_Avg_OBP_norm","M_Rk_Avg_OPS_norm","M_Rk_Avg_orgs_norm","M_Rk_Avg_PA_norm","M_Rk_Avg_RBI_norm","M_Rk_Avg_R_norm","M_Rk_Avg_SB_norm","M_Rk_Avg_SecA_norm","M_Rk_Avg_SF_norm","M_Rk_Avg_SH_norm","M_Rk_Avg_SLG_norm","M_Rk_Avg_SOpct_norm","M_Rk_Avg_SO_norm","M_Rk_Avg_TB_norm","M_Rk_Avg_teams_norm","M_Rk_Avg_Tpl_norm","M_Rk_Avg_wOBA_norm","M_Rk_Avg_wRAA_norm","M_Rk_Avg_XBHpct_norm","M_Rk_Avg_XBH_norm","orgName"
188133,0,26,0,-0.690220037848748,-0.94025414706632,22,0.0714285714285714,-1.94625138205683,0.0384615384615385,-2.08174979625195,2,0.0714285714285714,-0.420280453189916,-0.878387284310948,0,-0.689816618554906,0,-1.05660044730982,8,1,-0.345830924471966,-1.02581281885323,1,0,-0.79694856534379,0,0,-0.538145701659129,-0.668347266566851,-1.2081167695437,0,-0.349980235417712,0,-1.11297754385369,6,1.81335997686519,0.107142857142857,-2.33164041571167,0.145604395604396,-2.00622246551767,1,0,28,-0.977804340150602,2,0,-1.15706235192625,-1.0302216448304,0,-0.724448097579459,0.0769230769230769,-1.18629935610437,0,-0.739681946027502,0,-0.521749276976653,0.0384615384615385,-1.69027907075023,12,0.428571428571429,2.32389910405972,-0.416106725952811,1,-1.20740515342372,1,0,0,-0.659654071223519,0.0808214285714286,-2.05560339912619,-5.67510548523207,-1.2831431478484,0,0,-1.34922363394621,-1.08311156349254,26,0,0.0714285714285714,0.0384615384615385,2,0.0714285714285714,0,0,8,1,1,0,0,0,0,0,6,0.107142857142857,0.145604395604396,1,28,2,0,0,0.0769230769230769,0,0,0.0384615384615385,12,0.428571428571429,1,1,0,0.0808214285714286,-5.67510548523207,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"TOR"
188282,0,167,46.1875,0.24066755077424,1.17232771361754,20.5,0.30066170388751,-0.199013297763437,0.208170482039829,-0.317309693706515,18,0.0939126952342811,0.0388151813943995,1.16456662283316,0,-0.786010738329717,6,0.214478811849675,47.5,4,1.07245939042256,1.20769868356343,35.5,3,0.481500587000759,5,0.0241146518679558,0.485855569110894,1.44271791954332,0.635034154006672,0,-0.336002582447205,0.219542155220547,0.225321653195217,3.62662337662338,0.234446778811979,0.292751301561874,-0.277695440809301,0.72046393882225,-0.00254111481426148,1,-0.0499376169438914,190.5,1.19678440560114,23.5,25.5,1.37980662093298,0.929853591912834,1,-0.427365377248646,0.332886655499721,0.174410681289575,2.5,1.49806470947569,0,-0.563091462231743,0.427712637260376,0.0826678851779868,63.5,0.339249957091367,0.691195982976827,2.46662817671203,73.5,0.9471467126139,1,-0.0499376169438914,2,1.00772634350453,0.340468519366096,-0.00886832958423182,4.51829281029369,0.411729474628544,38,1.04521739130435,0.763227595327628,1.18209662780036,334,92.375,0.601323407775021,0.416340964079657,36,0.187825390468562,0,12,95,8,71,6,10,0.0482293037359117,0,0.439084310441094,7.25324675324675,0.585502603123748,1.4409278776445,2,381,47,51,2,0.665773310999442,5,0,0.855425274520752,127,0.678499914182734,147,2,4,0.680937038732193,9.03658562058737,76,2.0904347826087,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HOU"
188286,0,45,0,-0.622349392567121,-0.516044308647623,21,0.375,0,0.266666666666667,0.185244163277341,2,0.04,-0.8737456116017,-0.804887931106454,0,-0.739723332490659,3,-0.215223235683222,12,1,-0.169005074542383,-0.642542966321215,12,2,0.260500443737113,0,0,-0.479363236170656,-0.660998798649959,-0.453844859080112,0,-0.339129908198208,0.133333333333333,-0.402854944925833,7,1.54174731125764,0.32,-0.122198025630714,0.72,-0.217842469582232,1,-0.05136654969375,50,-0.54210874532843,5,4,-0.666230267374635,-0.668120273522162,0,-0.61613373816412,0.177777777777778,-0.738895621131735,1,0.374317768980095,0,-0.462193145904182,0.4,-0.233663662998442,14,0.28,0.433243829947476,-0.332340766218934,18,-0.553771590617118,1,-0.146650765274998,0,-0.685363413890231,0.34104,-0.223539111484778,0.845569620253165,-0.429561296061051,6,0.5,-0.448440285883444,-0.613839859043319,45,0,0.375,0.266666666666667,2,0.04,0,3,12,1,12,2,0,0,0,0.133333333333333,7,0.32,0.72,1,50,5,4,0,0.177777777777778,1,0,0.4,14,0.28,18,1,0,0.34104,0.845569620253165,6,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CIN"
188332,0,134.2,10.84,-0.48034518918726,0.565134702609667,18.4,0.303406109058607,-0.28980553973552,0.245721419692787,-0.188941180597367,13.4,0.0978472759199669,0.146657729943547,0.487410075292709,1.4,0.0178573817930175,6.4,0.232330177345572,34.8,5.4,1.51229545837512,0.442802209720067,35.8,1.2,-0.200569689335131,1,0.00333333333333333,-0.537882681558046,-0.470101532406018,0.512578417276418,0,-0.308300809186688,0.103037366600333,-0.592113741532763,1.84530273647921,-0.337065391770203,0.33137770142603,-0.253375288841751,0.68013648771915,-0.488076444213366,1,-0.0755928946018464,151.8,0.563826048378973,20.4,18,0.315279217126776,0.406303277840685,4.4,0.250003779513943,0.239940536848397,-0.565973586669611,1.6,0.579082951162624,1.4,0.470297380838989,0.34875878629312,-0.53146701454075,23.4,0.182023053010391,-0.486690394361113,0.0243101438259548,55.6,0.238968828896441,1,-0.0755928946018464,1,-0.00563186615537687,0.324776638705026,-0.494180859938008,4.66857064905183,-0.258729607297415,19.8,0.38247096272796,-0.714234539062708,-0.0954318127148467,671,54.2,1.51703054529304,1.22860709846394,67,0.489236379599834,7,32,174,27,179,6,5,0.0166666666666667,0,0.515186833001665,9.22651368239604,1.65688850713015,3.40068243859575,5,759,102,90,22,1.19970268424198,8,7,1.7437939314656,117,0.910115265051955,278,5,5,1.62388319352513,23.3428532452592,99,1.9123548136398,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ANA"
188377,0,98.25,49.5,0.324830127342459,-0.0353411026663727,18.5,0.323220554668942,0.103109104119386,0.254584419465706,0.0894728882532197,9.5,0.0859752865566819,-0.0547419271218896,-0.104556098562371,1.5,0.0272608600116961,2.75,-0.494365519998621,29.75,2.25,0.108987926698474,0.0207996399473865,24.75,0.75,-0.517851351558596,1.75,0.0132704020785416,0.12775366567975,0.0222768852686519,-0.0595718580543482,0,-0.333623818577374,0.155323544898874,-0.117652897922638,2.65178571428571,-0.0464124117874812,0.322359991299773,-0.00880063626382253,0.732267955664353,-0.0556707581558869,1,-0.0499376169438914,110.5,-0.0544350043940296,14.5,9.25,-0.328595499427438,-0.00536571928778432,1,-0.448547970349884,0.248707154598046,-0.23700992835865,0.25,-0.561784032488608,1.75,0.647511179442775,0.40990796436458,-0.0666628584594379,24.25,0.219120914615101,0.0716704256906307,0.0888989704154743,41,-0.119224685993267,1,-0.0878808102962794,1.25,0.343711724409726,0.345145499200343,-0.0905848765163197,3.16314203144411,-0.12973031876684,16.25,0.597744360902256,-0.224201502654338,-0.164957965480928,393,198,1.29288221867577,1.01833767786282,38,0.343901146226728,6,11,119,9,99,3,7,0.0530816083141664,0,0.621294179595496,10.6071428571429,1.28943996519909,2.92907182265741,4,442,58,37,4,0.994828618392184,1,7,1.63963185745832,97,0.876483658460403,164,4,5,1.38058199680137,12.6525681257764,65,2.39097744360902,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOR"
188475,0,115,57.5,1.09986534003152,1.90209241803485,22,0.333333333333333,0,0.234782608695652,0,18,0.133333333333333,0,1.79864814100344,0,-0.316227766016838,6,1.58667865931555,34,1,0.372104203767625,1.78132752555614,27,2,1.76504521624366,2,0.0148148148148148,0,2.51871047145645,1.83172872596436,0,0,0.173913043478261,0,2.11111111111111,1.05295571493009,0.348148148148148,0,0.756843800322061,0,1,0,135,1.88801080110768,20,8,0.941885658866038,2.4305744810008,1,0.858116330321033,0.339130434782609,0,0,-0.316227766016838,0,-0.316227766016838,0.408695652173913,0,38,0.281481481481482,0,1.66191222884264,47,1.79613704497462,1,0,0,-0.621059003408119,0.3626,0,4.73924050632911,0,20,0.740740740740741,0.183264005446697,1.72965303016041,115,57.5,0.333333333333333,0.234782608695652,18,0.133333333333333,0,6,34,1,27,2,2,0.0148148148148148,0,0.173913043478261,2.11111111111111,0.348148148148148,0.756843800322061,1,135,20,8,1,0.339130434782609,0,0,0.408695652173913,38,0.281481481481482,47,1,0,0.3626,4.73924050632911,20,0.740740740740741,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,"WAS"
188498,0,121,60.5,0.498248462883057,0.101606873748197,22,0.271844660194175,-0.56649354852051,0.247933884297521,-0.118029545208123,7,0.048951048951049,-0.769710310790921,-0.572320009946659,1,-0.188553102427619,7,0.24168184921018,37,2,-0.147210163861996,0.317492953280338,30,13,4.38918962090532,2,0.013986013986014,-0.138699822560937,-0.17762139412599,-0.0035318912458338,0,-0.331951044986223,0.181818181818182,-0.133709109155955,2.42857142857143,-0.216916485120563,0.352112676056338,0.176798579682447,0.78186474217204,-0.0712063852417805,1,0,143,0.177896413469712,19,10,-0.491028636929218,0.0968797731848524,3,0.106601127866009,0.256198347107438,-0.324427731202794,1,-0.0479605637565017,1,0.147174198779067,0.429752066115702,-0.141073914187396,17,0.118881118881119,-1.06196264789531,-0.606768743375035,52,-0.05635247105831,1,0,0,-0.752611026802181,0.374253521126761,-0.0371589548829587,6.42637427943187,-0.0276632255063932,22,0.733333333333333,-0.0706273169008913,-0.101501267338534,121,60.5,0.271844660194175,0.247933884297521,7,0.048951048951049,1,7,37,2,30,13,2,0.013986013986014,0,0.181818181818182,2.42857142857143,0.352112676056338,0.78186474217204,1,143,19,10,3,0.256198347107438,1,1,0.429752066115702,17,0.118881118881119,52,1,0,0.374253521126761,6.42637427943187,22,0.733333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"TBA"
188521,0,33,33,-0.119169867631031,-1.12229994739769,23,0.363636363636364,0,0.272727272727273,-0.133137346260969,2,0.0571428571428571,-0.712230690804496,-1.00410332738662,3,0.776601982015941,1,-1.08084641431261,9,4,0.486957487550231,-1.16318444833814,9,0,-0.911952305520594,1,0.0285714285714286,0.138691988985093,-0.608893046882747,-1.07440824755152,0,-0.337630775391337,0.181818181818182,-0.441475649629822,5,0.867311609199333,0.314285714285714,-0.652039598811695,0.768831168831169,-0.503243065165329,1,-0.0755928946018464,35,-1.15338248672976,4,2,-1.1532017598983,-1.18426166041902,1,-0.509964940384481,0.181818181818182,-1.17968552611653,0,-0.851524757910814,0,-0.509644373753588,0.454545454545455,-0.38400773893721,10,0.285714285714286,0.730303339500914,-0.882378162057878,15,-1.06424444616192,1,-0.0755928946018464,0,-0.797401714630943,0.356885714285714,-0.562137452179657,1.05991561181434,-0.859197596736653,6,0.666666666666667,-0.409706375728408,-0.95971951789555,33,33,0.363636363636364,0.272727272727273,2,0.0571428571428571,3,1,9,4,9,0,1,0.0285714285714286,0,0.181818181818182,5,0.314285714285714,0.768831168831169,1,35,4,2,1,0.181818181818182,0,0,0.454545454545455,10,0.285714285714286,15,1,0,0.356885714285714,1.05991561181434,6,0.666666666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"COL"
188545,0,66,66,0.632364448443931,-0.750413236454625,21,0.320754716981132,-0.0471331736351197,0.272727272727273,0.176451268290739,12,0.151898734177215,0.965625725422967,0.034214783203333,1,-0.188553102427619,2,-0.810281556950201,21,0,-1.10407622896497,-0.642369463613708,18,1,-0.446358266532744,1,0.0126582278481013,-0.177713051484852,-0.550053349551454,-0.639272315495921,0,-0.331951044986223,0.121212121212121,-0.40745287048884,1,-0.651912664993307,0.392405063291139,0.642326915729798,0.786344457230533,-0.0580458083002935,1,0,79,-0.704865908638444,7,6,-0.840483323794903,-0.906211683684859,0,-0.759533036045316,0.287878787878788,-0.193481217439455,0,-0.898170557621759,0,-0.520243679405075,0.393939393939394,-0.268848756341534,12,0.151898734177215,-0.756482434871241,-0.880404046238429,26,-0.761801923566042,1,0,0,-0.752611026802181,0.370493670886076,-0.0622727258217425,3.29957805907173,-0.327228505259775,8,0.444444444444444,-0.689134447887018,-0.808385093446182,66,66,0.320754716981132,0.272727272727273,12,0.151898734177215,1,2,21,0,18,1,1,0.0126582278481013,0,0.121212121212121,1,0.392405063291139,0.786344457230533,1,79,7,6,0,0.287878787878788,0,0,0.393939393939394,12,0.151898734177215,26,1,0,0.370493670886076,3.29957805907173,8,0.444444444444444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"HOU"
188689,0,142,47.3333333333333,-0.48228433193437,0.683202929930246,21,0.382352941176471,0.737418993783547,0.295774647887324,1.05279441139648,12,0.0754716981132075,-1.0427782714044,-0.960987652240944,1,0,6,-0.577350269189625,39,8,1.14458617822331,0.5068532453425,42,2,0,3,0.0188679245283019,0.408494108407741,1,0.937893472286939,0,0,0.169014084507042,-0.47227036720892,3.33333333333333,1.08522162592849,0.352201257861635,0.997536648737398,0.816989990256001,1.03172530511374,1,0,159,0.551314573523071,19,19,1,0,2,-0.132453235706504,0.26056338028169,-0.880938457055906,3,1,0,-0.577350269189626,0.464788732394366,0.839624733141806,40,0.251572327044025,-1.0873945965086,-0.424238966557145,66,0.968364052270084,1,0,0,-0.577350269189626,0.376905660377358,0.723596571358541,7.5012658227848,1.13993557219941,24,0.571428571428571,-0.695421887847455,1.12089707663561,142,47.3333333333333,0.382352941176471,0.295774647887324,12,0.0754716981132075,1,6,39,8,42,2,3,0.0188679245283019,0,0.169014084507042,3.33333333333333,0.352201257861635,0.816989990256001,1,159,19,19,2,0.26056338028169,3,0,0.464788732394366,40,0.251572327044025,66,1,0,0.376905660377358,7.5012658227848,24,0.571428571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"MIN"
189367,0,94.25,0,-0.713805445993946,-0.603891713131038,17.5,0.218261410593807,-1.3210434346614,0.159396291673168,-1.16399856474505,23.5,0.200826757740859,2.03288442344445,0.70679847505589,3,-0.0102998098298652,2.5,-0.714246159243985,36.5,0.75,-0.662656820922843,-0.238500331946555,16.5,2.75,0.0270880978925316,0,0,-0.645515358216764,-0.644776740584988,-0.823327304982588,0.25,-0.482897246868031,0.0476335361730899,-1.06794404629485,1.08964285714286,-0.645492019441106,0.347822700947701,0.33225604564719,0.554852528793959,-0.784551071831715,1,-0.0816987602948443,123.25,-0.417320256241507,12.5,8.25,-0.679919502909749,-0.564944099490856,6.5,0.15859341873334,0.37867972122536,0.838697880887052,2,0.784761661952662,0.75,0.407734849582828,0.207029827846258,-1.2994579594802,31,0.202984625638548,-0.0315094893279849,0.0303857600627542,23,-0.870639818101568,1,-0.226663161324317,0.5,-0.526002377739485,0.287158018143415,-0.584710245459314,-1.36733321267284,-0.540776706726526,6.5,0.287640712945591,-0.868732761437474,-0.825014908655017,377,0,0.873045642375229,0.637585166692672,94,0.803307030963436,12,10,146,3,66,11,0,0,1,0.19053414469236,4.35857142857143,1.3912908037908,2.21941011517584,4,493,50,33,26,1.51471888490144,8,3,0.828119311385031,124,0.811938502554193,92,4,2,1.14863207257366,-5.46933285069136,26,1.15056285178236,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OAK"
189461,0,187,74.7083333333333,0.408847609374746,0.712016963514994,18.5,0.330846938227257,0.457734264079711,0.238218414406022,0.0957096126397047,28,0.135039901584375,0.694291387812986,1.06546444559322,2.5,-0.199635564170295,9,0.687545123304256,55.75,4.5,1.67798487219636,0.787027812220007,45.25,4.75,0.831394980155656,2.75,0.0129693459201134,0.796384426815536,1.12912132502962,0.556156281649969,0.75,-0.026413235965366,0.236504170962424,1.24191714381312,2.54585918114144,0.0025167072347238,0.356528402778596,0.469772111867858,0.831250988147042,0.781908523962537,1,-0.0816987602948443,221.5,0.796236297238195,31,28.25,1.11996171651046,0.837479068027937,5.5,-0.00970720988246597,0.420023591897229,1.2231993316051,1.25,0.259362769806698,0.5,0.514744192970221,0.474722585368446,0.862144655190922,59.25,0.267741856510721,0.710828708830634,1.62752106437809,87.75,0.971458590971631,1,-0.226663161324317,4.5,1.63898560230443,0.397729796050053,0.796267880404139,14.1717940821724,1.02549605026949,42.5,1.01871674985157,1.38053395070407,1.38655332514763,748,298.833333333333,1.32338775290903,0.952873657624087,112,0.540159606337498,10,36,223,18,181,19,11,0.0518773836804535,3,0.946016683849698,10.1834367245658,1.42611361111438,3.32500395258817,4,886,124,113,22,1.68009436758892,5,2,1.89889034147379,237,1.07096742604288,351,4,18,1.59091918420021,56.6871763286898,170,4.07486699940629,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TEX"
189464,0,151,109.2,1.32685187976748,0.492929217789716,18.6,0.303881309517966,-0.0459193048183305,0.219770781347059,-0.592681724269861,11.6,0.0760854949879269,-0.200008083424077,-0.161703010759112,5.4,1.59835485095314,5.6,0.0805070812039991,42,1.4,-0.390602761935795,0.432712733342051,35.4,6.2,1.10294953145365,0.6,0.00315646407246099,-0.538842861262252,-0.377791913010466,0.31945087355107,0.6,0.286609847288922,0.175692800386003,0.0110465977744607,3.72009803921569,0.296572045449721,0.299863680054902,-0.524686829176396,0.695327261787964,-0.349838338419932,1,-0.0681541346921743,171.6,0.468598186497776,25.6,16,0.189047362390381,0.675527616263376,14,2.05584236182063,0.305675450277051,0.143363078722346,1.2,0.0806664789492689,1.6,0.523591223651217,0.395463581733062,-0.240007077768718,40,0.261535431574458,0.577951010774224,0.744903350472546,56.8,0.245036332764952,1,-0.140090363768698,2.6,0.95986194289828,0.338458444702604,-0.27117321977372,2.30993429281501,-0.470561368094847,21.4,0.909125692830324,0.587217645102621,0.144759660634002,755,546,1.51940654758983,1.0988539067353,58,0.380427474939635,27,28,210,7,177,31,3,0.0157823203623049,3,0.878464001930013,18.6004901960784,1.49931840027451,3.47663630893982,5,858,128,80,70,1.52837725138525,6,8,1.97731790866531,200,1.30767715787229,284,5,13,1.69229222351302,11.549671464075,107,4.54562846415162,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HOU"
189531,0,50,0,-0.713805445993946,-1.23657347234312,18.5,0.345539300057372,1.58074838991141,0.2575,0.359543375139775,5.25,0.101552001776889,-0.00136499964617418,-0.994771534938357,0.5,-0.873401717024055,2.25,-0.752215341235091,20,1,-0.51048583523162,-1.18403429198502,12.5,1.25,-0.565818901983544,0,0,-0.645515358216764,-0.644776740584988,-1.01630160186227,0.5,-0.254655241416699,0.095,-0.499527891739886,2.125,-0.145857508409334,0.342564828696763,0.262679496948139,0.695064828696763,-0.00244504375253629,1,-0.0816987602948443,57.5,-1.23796777236703,7.5,4.75,-0.993300499153944,-0.955560640850105,2.25,-0.521042495675419,0.2425,-0.268260785945918,1,-0.0823043648750276,0,-0.566852788624095,0.3525,-0.137778071111658,10.75,0.200505302904104,-0.0105632773937607,-1.10306427649524,17,-1.03596316210198,1,-0.226663161324317,0,-0.792133830814374,0.332744833519818,-0.0251128764269208,0.346895050688867,-0.365996884957619,4.5,0.353787878787879,-0.670842906353794,-0.939739626914603,200,0,1.38215720022949,1.03,21,0.406208007107557,2,9,80,4,50,5,0,0,2,0.38,8.5,1.37025931478705,2.78025931478705,4,230,30,19,9,0.97,4,0,1.41,43,0.802021211616414,68,4,0,1.33097933407927,1.38758020275547,18,1.41515151515152,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TEX"
189583,0,180.8,67.4833333333333,0.413880722607626,0.797798943276223,18.8,0.33221489770939,0.556541683934272,0.293357728608178,0.806239831235765,19.8,0.0905254299682939,-0.193764545138844,0.443346039386803,4.2,0.696962766133874,5.6,0.0794579233308488,46,1.8,0.210942438272881,0.428092113145613,52.2,1.2,-0.532357402787801,2,0.0109341848204929,0.330520316408708,0.585481305208641,1.08673197907924,0.6,-0.0938808335067851,0.162404737946196,0.273476714594492,1.72524554629818,-0.366980673278199,0.357360313736882,0.444088909638678,0.813122780291256,0.573529450750681,1,-0.0756323181746255,205.6,0.771868943321789,31.2,23.8,0.854522015915791,0.997718925013525,10.6,0.934450531249814,0.300374224432667,0.199189088934393,2.6,1.76978865526293,1.2,0.810246736219254,0.455762466554374,0.576359888376387,27.4,0.139525317115814,-0.751084619410772,-0.0560360147488458,81.6,0.919094906127137,1,-0.210660682114453,3.4,1.04192556441773,0.378577313153977,0.486379054300255,10.4390342900883,0.642815220929481,29.4,0.550744187469174,-0.0659420853667776,0.627378721329281,904,337.416666666667,1.66107448854695,1.46678864304089,99,0.452627149841469,21,28,230,9,261,6,10,0.0546709241024646,3,0.812023689730981,8.62622773149089,1.78680156868441,4.06561390145628,5,1028,156,119,53,1.50187112216334,13,6,2.27881233277187,137,0.697626585579069,408,5,17,1.89288656576989,52.1951714504413,147,2.75372093734587,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CHA"
189584,0,100.5,24.5277777777778,-0.209923673855665,-0.193296460997177,18.5,0.31438526262415,-0.238482031623195,0.26162638812992,-0.0142266207683779,12.1666666666667,0.0999118684838967,0.283534566244918,-0.010648388991357,1,-0.449382769618038,4.83333333333333,-0.0625778404967666,28.1666666666667,2.5,0.140155812176474,-0.298413226754356,25.6666666666667,4.83333333333333,0.778063147028471,1.16666666666667,0.00651649548708372,0.217223946115911,-0.0294508977465513,-0.135124321009938,0.166666666666667,-0.305188870036608,0.148477415288161,0.082611249061782,1.63417508417508,-0.461145166532432,0.36657209628001,0.364946647288459,0.776675899698091,0.165045695945903,1,-0.0681541346921743,118.666666666667,-0.146289466534575,14.6666666666667,12.5,-0.111845115330798,-0.143617954477737,1.16666666666667,-0.565895386693524,0.266765903754656,0.0294973358644637,0.5,-0.427666513584246,0.666666666666667,-0.145589313108103,0.410103803418081,0.0478578297157721,19,0.156704099851023,-0.448265871665871,-0.440861379466454,42,-0.162872566378929,1.16666666666667,1.40369390272859,0.666666666666667,-0.207416777313538,0.372400450914721,0.194613433915082,5.50045793851746,0.043397036299124,16.3333333333333,0.562337662337662,-0.135501533029568,-0.159161416721135,603,147.166666666667,1.8863115757449,1.56975832877952,73,0.59947121090338,6,29,169,15,154,29,7,0.0390989729225023,1,0.890864491728965,9.80505050505051,2.19943257768006,4.66005539818855,6,712,88,75,7,1.60059542252794,3,4,2.46062282050849,114,0.940224599106136,252,7,4,2.23440270548832,33.0027476311047,98,3.37402597402597,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HOU"
